Training History
D_Loss: 2.000000
Val_PSNR: 30.3598
Val_SSIM: 0.844572

Epoch 463:
G_Loss: 0.024111
D_Loss: 2.000000
Val_PSNR: 30.3612
Val_SSIM: 0.843983

Epoch 464:
G_Loss: 0.024110
D_Loss: 2.000000
Val_PSNR: 30.3589
Val_SSIM: 0.844080

Epoch 465:
G_Loss: 0.024112
D_Loss: 2.000000
Val_PSNR: 30.3584
Val_SSIM: 0.843181

Epoch 466:
G_Loss: 0.024105
D_Loss: 2.000000
Val_PSNR: 30.3556
Val_SSIM: 0.842792

Epoch 467:
G_Loss: 0.024108
D_Loss: 2.000000
Val_PSNR: 30.3582
Val_SSIM: 0.843453

Epoch 468:
G_Loss: 0.024103
D_Loss: 2.000000
Val_PSNR: 30.3580
Val_SSIM: 0.843231

Epoch 469:
G_Loss: 0.024114
D_Loss: 2.000000
Val_PSNR: 30.3582
Val_SSIM: 0.842677

Epoch 470:
G_Loss: 0.024109
D_Loss: 2.000000
Val_PSNR: 30.3568
Val_SSIM: 0.841687

Epoch 471:
G_Loss: 0.024110
D_Loss: 2.000000
Val_PSNR: 30.3569
Val_SSIM: 0.842441

Epoch 472:
G_Loss: 0.024106
D_Loss: 2.000000
Val_PSNR: 30.3566
Val_SSIM: 0.841474

Epoch 473:
G_Loss: 0.024108
D_Loss: 2.000000
Val_PSNR: 30.3569
Val_SSIM: 0.842743

Epoch 474:
G_Loss: 0.024113
D_Loss: 2.000000
Val_PSNR: 30.3550
Val_SSIM: 0.842798

Epoch 475:
G_Loss: 0.024105
D_Loss: 2.000000
Val_PSNR: 30.3639
Val_SSIM: 0.844376

Epoch 476:
G_Loss: 0.024103
D_Loss: 2.000000
Val_PSNR: 30.3539
Val_SSIM: 0.843698

Epoch 477:
G_Loss: 0.024110
D_Loss: 2.000000
Val_PSNR: 30.3573
Val_SSIM: 0.843294

Epoch 478:
G_Loss: 0.024109
D_Loss: 2.000000
Val_PSNR: 30.3562
Val_SSIM: 0.843041

Epoch 479:
G_Loss: 0.024101
D_Loss: 2.000000
Val_PSNR: 30.3564
Val_SSIM: 0.842727

Epoch 480:
G_Loss: 0.024101
D_Loss: 2.000000
Val_PSNR: 30.3569
Val_SSIM: 0.843025

Epoch 481:
G_Loss: 0.024103
D_Loss: 2.000000
Val_PSNR: 30.3570
Val_SSIM: 0.843749

Epoch 482:
G_Loss: 0.024114
D_Loss: 2.000000
Val_PSNR: 30.3598
Val_SSIM: 0.843788

Epoch 483:
G_Loss: 0.024106
D_Loss: 2.000000
Val_PSNR: 30.3568
Val_SSIM: 0.843251

Epoch 484:
G_Loss: 0.024104
D_Loss: 2.000000
Val_PSNR: 30.3562
Val_SSIM: 0.842989

Epoch 485:
G_Loss: 0.024106
D_Loss: 2.000000
Val_PSNR: 30.3609
Val_SSIM: 0.842024

Epoch 486:
G_Loss: 0.024100
D_Loss: 2.000000
Val_PSNR: 30.3554
Val_SSIM: 0.842370

Epoch 487:
G_Loss: 0.024105
D_Loss: 2.000000
Val_PSNR: 30.3581
Val_SSIM: 0.842561

Epoch 488:
G_Loss: 0.024105
D_Loss: 2.000000
Val_PSNR: 30.3563
Val_SSIM: 0.841895

Epoch 489:
G_Loss: 0.024100
D_Loss: 2.000000
Val_PSNR: 30.3610
Val_SSIM: 0.842722

Epoch 490:
G_Loss: 0.024104
D_Loss: 2.000000
Val_PSNR: 30.3559
Val_SSIM: 0.842236

Epoch 491:
G_Loss: 0.024102
D_Loss: 2.000000
Val_PSNR: 30.3598
Val_SSIM: 0.843381

Epoch 492:
G_Loss: 0.024102
D_Loss: 2.000000
Val_PSNR: 30.3612
Val_SSIM: 0.842344

Epoch 493:
G_Loss: 0.024101
D_Loss: 2.000000
Val_PSNR: 30.3576
Val_SSIM: 0.843009

Epoch 494:
G_Loss: 0.024103
D_Loss: 2.000000
Val_PSNR: 30.3589
Val_SSIM: 0.843062

Epoch 495:
G_Loss: 0.024104
D_Loss: 2.000000
Val_PSNR: 30.3635
Val_SSIM: 0.844011

Epoch 496:
G_Loss: 0.024106
D_Loss: 2.000000
Val_PSNR: 30.3598
Val_SSIM: 0.844385

Epoch 497:
G_Loss: 0.024099
D_Loss: 2.000000
Val_PSNR: 30.3602
Val_SSIM: 0.843621

Epoch 498:
G_Loss: 0.024103
D_Loss: 2.000000
Val_PSNR: 30.3608
Val_SSIM: 0.843477

Epoch 499:
G_Loss: 0.024104
D_Loss: 2.000000
Val_PSNR: 30.3592
Val_SSIM: 0.843241

Epoch 500:
G_Loss: 0.024099
D_Loss: 2.000000
Val_PSNR: 30.3630
Val_SSIM: 0.843571

Epoch 501:
G_Loss: 0.025073
D_Loss: 2.000000
Val_PSNR: 30.3589
Val_SSIM: 0.844135

Epoch 502:
G_Loss: 0.025070
D_Loss: 2.000000
Val_PSNR: 30.3590
Val_SSIM: 0.842755

Epoch 503:
G_Loss: 0.025072
D_Loss: 2.000000
Val_PSNR: 30.3580
Val_SSIM: 0.843188

Epoch 504:
G_Loss: 0.025067
D_Loss: 2.000000
Val_PSNR: 30.3607
Val_SSIM: 0.843625

Epoch 505:
G_Loss: 0.025066
D_Loss: 2.000000
Val_PSNR: 30.3600
Val_SSIM: 0.843884

Epoch 506:
G_Loss: 0.025073
D_Loss: 2.000000
Val_PSNR: 30.3607
Val_SSIM: 0.843821

Epoch 507:
G_Loss: 0.025067
D_Loss: 2.000000
Val_PSNR: 30.3582
Val_SSIM: 0.843174

Epoch 508:
G_Loss: 0.025062
D_Loss: 2.000000
Val_PSNR: 30.3604
Val_SSIM: 0.843530

Epoch 509:
G_Loss: 0.025063
D_Loss: 2.000000
Val_PSNR: 30.3613
Val_SSIM: 0.843786

Epoch 510:
G_Loss: 0.025058
D_Loss: 2.000000
Val_PSNR: 30.3581
Val_SSIM: 0.843414

Epoch 511:
G_Loss: 0.025062
D_Loss: 1.999850
Val_PSNR: 30.3544
Val_SSIM: 0.843034

Epoch 512:
G_Loss: 0.025058
D_Loss: 2.000000
Val_PSNR: 30.3554
Val_SSIM: 0.841609

Epoch 513:
G_Loss: 0.025062
D_Loss: 2.000000
Val_PSNR: 30.3517
Val_SSIM: 0.844332

Epoch 514:
G_Loss: 0.025065
D_Loss: 2.000000
Val_PSNR: 30.3569
Val_SSIM: 0.844866

Epoch 515:
G_Loss: 0.025058
D_Loss: 2.000000
Val_PSNR: 30.3561
Val_SSIM: 0.842444

Epoch 516:
G_Loss: 0.025053
D_Loss: 2.000000
Val_PSNR: 30.3558
Val_SSIM: 0.841675

Epoch 517:
G_Loss: 0.025060
D_Loss: 2.000000
Val_PSNR: 30.3582
Val_SSIM: 0.843661

Epoch 518:
G_Loss: 0.025056
D_Loss: 2.000000
Val_PSNR: 30.3553
Val_SSIM: 0.842964

Epoch 519:
G_Loss: 0.025050
D_Loss: 2.000000
Val_PSNR: 30.3580
Val_SSIM: 0.844842

Epoch 520:
G_Loss: 0.025062
D_Loss: 2.000000
Val_PSNR: 30.3614
Val_SSIM: 0.842672

Epoch 521:
G_Loss: 0.025055
D_Loss: 2.000000
Val_PSNR: 30.3569
Val_SSIM: 0.843331

Epoch 522:
G_Loss: 0.025054
D_Loss: 2.000000
Val_PSNR: 30.3510
Val_SSIM: 0.843792

Epoch 523:
G_Loss: 0.025052
D_Loss: 2.000000
Val_PSNR: 30.3564
Val_SSIM: 0.843317

Epoch 524:
G_Loss: 0.025050
D_Loss: 1.999927
Val_PSNR: 30.3531
Val_SSIM: 0.842747

Epoch 525:
G_Loss: 0.025053
D_Loss: 2.000000
Val_PSNR: 30.3617
Val_SSIM: 0.843241

Epoch 526:
G_Loss: 0.025050
D_Loss: 2.000000
Val_PSNR: 30.3573
Val_SSIM: 0.843005

Epoch 527:
G_Loss: 0.025058
D_Loss: 2.000000
Val_PSNR: 30.3548
Val_SSIM: 0.842677

Epoch 528:
G_Loss: 0.025053
D_Loss: 2.000000
Val_PSNR: 30.3560
Val_SSIM: 0.844357

Epoch 529:
G_Loss: 0.025050
D_Loss: 2.000000
Val_PSNR: 30.3608
Val_SSIM: 0.843117

Epoch 530:
G_Loss: 0.025047
D_Loss: 2.000000
Val_PSNR: 30.3513
Val_SSIM: 0.844614

Epoch 531:
G_Loss: 0.025052
D_Loss: 2.000000
Val_PSNR: 30.3552
Val_SSIM: 0.843330

Epoch 532:
G_Loss: 0.025050
D_Loss: 2.000000
Val_PSNR: 30.3583
Val_SSIM: 0.844637

Epoch 533:
G_Loss: 0.025050
D_Loss: 2.000000
Val_PSNR: 30.3548
Val_SSIM: 0.843664

Epoch 534:
G_Loss: 0.025046
D_Loss: 2.000000
Val_PSNR: 30.3576
Val_SSIM: 0.844782

Epoch 535:
G_Loss: 0.025046
D_Loss: 2.000000
Val_PSNR: 30.3517
Val_SSIM: 0.844123

Epoch 536:
G_Loss: 0.025048
D_Loss: 2.000000
Val_PSNR: 30.3571
Val_SSIM: 0.842659

Epoch 537:
G_Loss: 0.025046
D_Loss: 2.000000
Val_PSNR: 30.3536
Val_SSIM: 0.843632

Epoch 538:
G_Loss: 0.025042
D_Loss: 2.000000
Val_PSNR: 30.3597
Val_SSIM: 0.843368

Epoch 539:
G_Loss: 0.025045
D_Loss: 2.000000
Val_PSNR: 30.3615
Val_SSIM: 0.843608

Epoch 540:
G_Loss: 0.025044
D_Loss: 2.000000
Val_PSNR: 30.3583
Val_SSIM: 0.842556

Epoch 541:
G_Loss: 0.025043
D_Loss: 2.000000
Val_PSNR: 30.3556
Val_SSIM: 0.843277

Epoch 542:
G_Loss: 0.025045
D_Loss: 2.000000
Val_PSNR: 30.3604
Val_SSIM: 0.843653

Epoch 543:
G_Loss: 0.025040
D_Loss: 2.000000
Val_PSNR: 30.3618
Val_SSIM: 0.843373

Epoch 544:
G_Loss: 0.025044
D_Loss: 2.000000
Val_PSNR: 30.3545
Val_SSIM: 0.844128

Epoch 545:
G_Loss: 0.025046
D_Loss: 2.000000
Val_PSNR: 30.3591
Val_SSIM: 0.844126

Epoch 546:
G_Loss: 0.025046
D_Loss: 2.000000
Val_PSNR: 30.3541
Val_SSIM: 0.842953

Epoch 547:
G_Loss: 0.025044
D_Loss: 2.000000
Val_PSNR: 30.3610
Val_SSIM: 0.842908

Epoch 548:
G_Loss: 0.025043
D_Loss: 2.000000
Val_PSNR: 30.3590
Val_SSIM: 0.843536

Epoch 549:
G_Loss: 0.025047
D_Loss: 2.000000
Val_PSNR: 30.3537
Val_SSIM: 0.842977

Epoch 550:
G_Loss: 0.025043
D_Loss: 2.000000
Val_PSNR: 30.3503
Val_SSIM: 0.843988

Epoch 551:
G_Loss: 0.025041
D_Loss: 2.000000
Val_PSNR: 30.3619
Val_SSIM: 0.843773

Epoch 552:
G_Loss: 0.025043
D_Loss: 2.000000
Val_PSNR: 30.3583
Val_SSIM: 0.842583

Epoch 553:
G_Loss: 0.025039
D_Loss: 2.000000
Val_PSNR: 30.3615
Val_SSIM: 0.843605

Epoch 554:
G_Loss: 0.025038
D_Loss: 2.000000
Val_PSNR: 30.3582
Val_SSIM: 0.843597

Epoch 555:
G_Loss: 0.025040
D_Loss: 2.000000
Val_PSNR: 30.3579
Val_SSIM: 0.842437

Epoch 556:
G_Loss: 0.025039
D_Loss: 2.000000
Val_PSNR: 30.3614
Val_SSIM: 0.843612

Epoch 557:
G_Loss: 0.025042
D_Loss: 2.000000
Val_PSNR: 30.3626
Val_SSIM: 0.844638

Epoch 558:
G_Loss: 0.025037
D_Loss: 2.000000
Val_PSNR: 30.3566
Val_SSIM: 0.842795

Epoch 559:
G_Loss: 0.025037
D_Loss: 2.000000
Val_PSNR: 30.3665
Val_SSIM: 0.844308

Epoch 560:
G_Loss: 0.025040
D_Loss: 2.000000
Val_PSNR: 30.3623
Val_SSIM: 0.843950

Epoch 561:
G_Loss: 0.025037
D_Loss: 2.000000
Val_PSNR: 30.3581
Val_SSIM: 0.842613

Epoch 562:
G_Loss: 0.025041
D_Loss: 2.000000
Val_PSNR: 30.3589
Val_SSIM: 0.843382

Epoch 563:
G_Loss: 0.025039
D_Loss: 2.000000
Val_PSNR: 30.3643
Val_SSIM: 0.844745

Epoch 564:
G_Loss: 0.025040
D_Loss: 2.000000
Val_PSNR: 30.3592
Val_SSIM: 0.844473

Epoch 565:
G_Loss: 0.025035
D_Loss: 2.000000
Val_PSNR: 30.3598
Val_SSIM: 0.845361

Epoch 566:
G_Loss: 0.025038
D_Loss: 2.000000
Val_PSNR: 30.3595
Val_SSIM: 0.843795

Epoch 567:
G_Loss: 0.025035
D_Loss: 2.000000
Val_PSNR: 30.3615
Val_SSIM: 0.842827

Epoch 568:
G_Loss: 0.025035
D_Loss: 2.000000
Val_PSNR: 30.3563
Val_SSIM: 0.842901

Epoch 569:
G_Loss: 0.025026
D_Loss: 2.000000
Val_PSNR: 30.3569
Val_SSIM: 0.842803

Epoch 570:
G_Loss: 0.025031
D_Loss: 2.000000
Val_PSNR: 30.3551
Val_SSIM: 0.844632

Epoch 571:
G_Loss: 0.025030
D_Loss: 2.000000
Val_PSNR: 30.3553
Val_SSIM: 0.843766

Epoch 572:
G_Loss: 0.025034
D_Loss: 2.000000
Val_PSNR: 30.3548
Val_SSIM: 0.843645

Epoch 573:
G_Loss: 0.025032
D_Loss: 2.000000
Val_PSNR: 30.3622
Val_SSIM: 0.842031

Epoch 574:
G_Loss: 0.025034
D_Loss: 2.000000
Val_PSNR: 30.3641
Val_SSIM: 0.843465

Epoch 575:
G_Loss: 0.025033
D_Loss: 2.000000
Val_PSNR: 30.3555
Val_SSIM: 0.843560

Epoch 576:
G_Loss: 0.025030
D_Loss: 2.000000
Val_PSNR: 30.3590
Val_SSIM: 0.842461

Epoch 577:
G_Loss: 0.025031
D_Loss: 2.000000
Val_PSNR: 30.3607
Val_SSIM: 0.843192

Epoch 578:
G_Loss: 0.025033
D_Loss: 2.000000
Val_PSNR: 30.3608
Val_SSIM: 0.842110

Epoch 579:
G_Loss: 0.025029
D_Loss: 2.000000
Val_PSNR: 30.3651
Val_SSIM: 0.843999

Epoch 580:
G_Loss: 0.025027
D_Loss: 2.000000
Val_PSNR: 30.3528
Val_SSIM: 0.844451

Epoch 581:
G_Loss: 0.025030
D_Loss: 2.000000
Val_PSNR: 30.3549
Val_SSIM: 0.844031

Epoch 582:
G_Loss: 0.025028
D_Loss: 2.000000
Val_PSNR: 30.3556
Val_SSIM: 0.844070

Epoch 583:
G_Loss: 0.025027
D_Loss: 2.000000
Val_PSNR: 30.3598
Val_SSIM: 0.843995

Epoch 584:
G_Loss: 0.025026
D_Loss: 2.000000
Val_PSNR: 30.3623
Val_SSIM: 0.843567

Epoch 585:
G_Loss: 0.025029
D_Loss: 2.000000
Val_PSNR: 30.3604
Val_SSIM: 0.842264

Epoch 586:
G_Loss: 0.025025
D_Loss: 2.000000
Val_PSNR: 30.3535
Val_SSIM: 0.843818

Epoch 587:
G_Loss: 0.025025
D_Loss: 2.000000
Val_PSNR: 30.3568
Val_SSIM: 0.843505

Epoch 588:
G_Loss: 0.025023
D_Loss: 2.000000
Val_PSNR: 30.3599
Val_SSIM: 0.843932

Epoch 589:
G_Loss: 0.025024
D_Loss: 2.000000
Val_PSNR: 30.3608
Val_SSIM: 0.844582

Epoch 590:
G_Loss: 0.025034
D_Loss: 2.000000
Val_PSNR: 30.3670
Val_SSIM: 0.843441

Epoch 591:
G_Loss: 0.025029
D_Loss: 2.000000
Val_PSNR: 30.3609
Val_SSIM: 0.843300

Epoch 592:
G_Loss: 0.025026
D_Loss: 2.000000
Val_PSNR: 30.3670
Val_SSIM: 0.842737

Epoch 593:
G_Loss: 0.025022
D_Loss: 2.000000
Val_PSNR: 30.3608
Val_SSIM: 0.842746

Epoch 594:
G_Loss: 0.025027
D_Loss: 2.000000
Val_PSNR: 30.3620
Val_SSIM: 0.843136

Epoch 595:
G_Loss: 0.025030
D_Loss: 2.000000
Val_PSNR: 30.3649
Val_SSIM: 0.843864

Epoch 596:
G_Loss: 0.025022
D_Loss: 2.000000
Val_PSNR: 30.3620
Val_SSIM: 0.842209

Epoch 597:
G_Loss: 0.025025
D_Loss: 2.000000
Val_PSNR: 30.3612
Val_SSIM: 0.843619

Epoch 598:
G_Loss: 0.025028
D_Loss: 2.000000
Val_PSNR: 30.3590
Val_SSIM: 0.842702

Epoch 599:
G_Loss: 0.025025
D_Loss: 2.000000
Val_PSNR: 30.3602
Val_SSIM: 0.843296

Epoch 600:
G_Loss: 0.025021
D_Loss: 2.000000
Val_PSNR: 30.3655
Val_SSIM: 0.842800

Epoch 601:
G_Loss: 0.025025
D_Loss: 2.000000
Val_PSNR: 30.3643
Val_SSIM: 0.843483

Epoch 602:
G_Loss: 0.025019
D_Loss: 2.000000
Val_PSNR: 30.3652
Val_SSIM: 0.844685

Epoch 603:
G_Loss: 0.025022
D_Loss: 2.000000
Val_PSNR: 30.3612
Val_SSIM: 0.843730

Epoch 604:
G_Loss: 0.025027
D_Loss: 2.000000
Val_PSNR: 30.3650
Val_SSIM: 0.844027

Epoch 605:
G_Loss: 0.025024
D_Loss: 2.000000
Val_PSNR: 30.3592
Val_SSIM: 0.844617

Epoch 606:
G_Loss: 0.025019
D_Loss: 2.000000
Val_PSNR: 30.3613
Val_SSIM: 0.842642

Epoch 607:
G_Loss: 0.025016
D_Loss: 2.000000
Val_PSNR: 30.3602
Val_SSIM: 0.843438

Epoch 608:
G_Loss: 0.025020
D_Loss: 2.000000
Val_PSNR: 30.3629
Val_SSIM: 0.843378

Epoch 609:
G_Loss: 0.025018
D_Loss: 2.000000
Val_PSNR: 30.3627
Val_SSIM: 0.841731

Epoch 610:
G_Loss: 0.025021
D_Loss: 2.000000
Val_PSNR: 30.3638
Val_SSIM: 0.843409

Epoch 611:
G_Loss: 0.025022
D_Loss: 2.000000
Val_PSNR: 30.3617
Val_SSIM: 0.842630

Epoch 612:
G_Loss: 0.025020
D_Loss: 2.000000
Val_PSNR: 30.3607
Val_SSIM: 0.842949

Epoch 613:
G_Loss: 0.025022
D_Loss: 2.000000
Val_PSNR: 30.3613
Val_SSIM: 0.842802

Epoch 614:
G_Loss: 0.025020
D_Loss: 2.000000
Val_PSNR: 30.3675
Val_SSIM: 0.843663

Epoch 615:
G_Loss: 0.025016
D_Loss: 2.000000
Val_PSNR: 30.3646
Val_SSIM: 0.844153

Epoch 616:
G_Loss: 0.025014
D_Loss: 2.000000
Val_PSNR: 30.3589
Val_SSIM: 0.843039

Epoch 617:
G_Loss: 0.025015
D_Loss: 2.000000
Val_PSNR: 30.3695
Val_SSIM: 0.844028

Epoch 618:
G_Loss: 0.025018
D_Loss: 2.000000
Val_PSNR: 30.3607
Val_SSIM: 0.842973

Epoch 619:
G_Loss: 0.025017
D_Loss: 2.000000
Val_PSNR: 30.3666
Val_SSIM: 0.843861

Epoch 620:
G_Loss: 0.025018
D_Loss: 2.000000
Val_PSNR: 30.3618
Val_SSIM: 0.843419

Epoch 621:
G_Loss: 0.025015
D_Loss: 2.000000
Val_PSNR: 30.3631
Val_SSIM: 0.844847

Epoch 622:
G_Loss: 0.025024
D_Loss: 2.000000
Val_PSNR: 30.3640
Val_SSIM: 0.843357

Epoch 623:
G_Loss: 0.025016
D_Loss: 2.000000
Val_PSNR: 30.3627
Val_SSIM: 0.842261

Epoch 624:
G_Loss: 0.025015
D_Loss: 2.000000
Val_PSNR: 30.3675
Val_SSIM: 0.844779

Epoch 625:
G_Loss: 0.025011
D_Loss: 2.000000
Val_PSNR: 30.3619
Val_SSIM: 0.843798

Epoch 626:
G_Loss: 0.025020
D_Loss: 2.000000
Val_PSNR: 30.3632
Val_SSIM: 0.844442

Epoch 627:
G_Loss: 0.025010
D_Loss: 2.000000
Val_PSNR: 30.3608
Val_SSIM: 0.843832

Epoch 628:
G_Loss: 0.025011
D_Loss: 2.000000
Val_PSNR: 30.3603
Val_SSIM: 0.843992

Epoch 629:
G_Loss: 0.025011
D_Loss: 2.000000
Val_PSNR: 30.3588
Val_SSIM: 0.843234

Epoch 630:
G_Loss: 0.025009
D_Loss: 2.000000
Val_PSNR: 30.3586
Val_SSIM: 0.844041

Epoch 631:
G_Loss: 0.025016
D_Loss: 2.000000
Val_PSNR: 30.3624
Val_SSIM: 0.843342

Epoch 632:
G_Loss: 0.025010
D_Loss: 2.000000
Val_PSNR: 30.3679
Val_SSIM: 0.843552

Epoch 633:
G_Loss: 0.025008
D_Loss: 2.000000
Val_PSNR: 30.3644
Val_SSIM: 0.842452

Epoch 634:
G_Loss: 0.025014
D_Loss: 2.000000
Val_PSNR: 30.3609
Val_SSIM: 0.843725

Epoch 635:
G_Loss: 0.025008
D_Loss: 2.000000
Val_PSNR: 30.3546
Val_SSIM: 0.844507

Epoch 636:
G_Loss: 0.025009
D_Loss: 2.000000
Val_PSNR: 30.3638
Val_SSIM: 0.842219

Epoch 637:
G_Loss: 0.025005
D_Loss: 2.000000
Val_PSNR: 30.3634
Val_SSIM: 0.842766

Epoch 638:
G_Loss: 0.025010
D_Loss: 2.000000
Val_PSNR: 30.3597
Val_SSIM: 0.844201

Epoch 639:
G_Loss: 0.025005
D_Loss: 2.000000
Val_PSNR: 30.3590
Val_SSIM: 0.843773

Epoch 640:
G_Loss: 0.025003
D_Loss: 2.000000
Val_PSNR: 30.3641
Val_SSIM: 0.843882

Epoch 641:
G_Loss: 0.025003
D_Loss: 2.000000
Val_PSNR: 30.3648
Val_SSIM: 0.843393

Epoch 642:
G_Loss: 0.025011
D_Loss: 2.000000
Val_PSNR: 30.3625
Val_SSIM: 0.843316

Epoch 643:
G_Loss: 0.025006
D_Loss: 2.000000
Val_PSNR: 30.3665
Val_SSIM: 0.843448

Epoch 644:
G_Loss: 0.025010
D_Loss: 2.000000
Val_PSNR: 30.3642
Val_SSIM: 0.842459

Epoch 645:
G_Loss: 0.025010
D_Loss: 2.000000
Val_PSNR: 30.3633
Val_SSIM: 0.843500

Epoch 646:
G_Loss: 0.025005
D_Loss: 2.000000
Val_PSNR: 30.3613
Val_SSIM: 0.843750

Epoch 647:
G_Loss: 0.025008
D_Loss: 2.000000
Val_PSNR: 30.3657
Val_SSIM: 0.843564

Epoch 648:
G_Loss: 0.025005
D_Loss: 2.000000
Val_PSNR: 30.3641
Val_SSIM: 0.841756

Epoch 649:
G_Loss: 0.025003
D_Loss: 2.000000
Val_PSNR: 30.3689
Val_SSIM: 0.842815

Epoch 650:
G_Loss: 0.025006
D_Loss: 2.000000
Val_PSNR: 30.3625
Val_SSIM: 0.843044

Epoch 651:
G_Loss: 0.025004
D_Loss: 2.000000
Val_PSNR: 30.3653
Val_SSIM: 0.843856

Epoch 652:
G_Loss: 0.025009
D_Loss: 2.000000
Val_PSNR: 30.3652
Val_SSIM: 0.844288

Epoch 653:
G_Loss: 0.025009
D_Loss: 2.000000
Val_PSNR: 30.3553
Val_SSIM: 0.844158

Epoch 654:
G_Loss: 0.025006
D_Loss: 2.000000
Val_PSNR: 30.3612
Val_SSIM: 0.843690

Epoch 655:
G_Loss: 0.025001
D_Loss: 2.000000
Val_PSNR: 30.3659
Val_SSIM: 0.844019

Epoch 656:
G_Loss: 0.025010
D_Loss: 2.000000
Val_PSNR: 30.3701
Val_SSIM: 0.844168

Epoch 657:
G_Loss: 0.025008
D_Loss: 2.000000
Val_PSNR: 30.3658
Val_SSIM: 0.845546

Epoch 658:
G_Loss: 0.025001
D_Loss: 2.000000
Val_PSNR: 30.3641
Val_SSIM: 0.842980

Epoch 659:
G_Loss: 0.025001
D_Loss: 2.000000
Val_PSNR: 30.3578
Val_SSIM: 0.843585

Epoch 660:
G_Loss: 0.025001
D_Loss: 2.000000
Val_PSNR: 30.3616
Val_SSIM: 0.844438

Epoch 661:
G_Loss: 0.025003
D_Loss: 2.000000
Val_PSNR: 30.3668
Val_SSIM: 0.843438

Epoch 662:
G_Loss: 0.025004
D_Loss: 2.000000
Val_PSNR: 30.3659
Val_SSIM: 0.842795

Epoch 663:
G_Loss: 0.025001
D_Loss: 2.000000
Val_PSNR: 30.3646
Val_SSIM: 0.844735

Epoch 664:
G_Loss: 0.024999
D_Loss: 2.000000
Val_PSNR: 30.3573
Val_SSIM: 0.844451

Epoch 665:
G_Loss: 0.025001
D_Loss: 2.000000
Val_PSNR: 30.3694
Val_SSIM: 0.844776

Epoch 666:
G_Loss: 0.025003
D_Loss: 2.000000
Val_PSNR: 30.3650
Val_SSIM: 0.842436

Epoch 667:
G_Loss: 0.025007
D_Loss: 2.000000
Val_PSNR: 30.3665
Val_SSIM: 0.843595

Epoch 668:
G_Loss: 0.024997
D_Loss: 2.000000
Val_PSNR: 30.3668
Val_SSIM: 0.844083

Epoch 669:
G_Loss: 0.024996
D_Loss: 2.000000
Val_PSNR: 30.3676
Val_SSIM: 0.844224

Epoch 670:
G_Loss: 0.025001
D_Loss: 2.000000
Val_PSNR: 30.3680
Val_SSIM: 0.844409

Epoch 671:
G_Loss: 0.025004
D_Loss: 2.000000
Val_PSNR: 30.3626
Val_SSIM: 0.844445

Epoch 672:
G_Loss: 0.024999
D_Loss: 2.000000
Val_PSNR: 30.3663
Val_SSIM: 0.843281

Epoch 673:
G_Loss: 0.024995
D_Loss: 2.000000
Val_PSNR: 30.3649
Val_SSIM: 0.843699

Epoch 674:
G_Loss: 0.025008
D_Loss: 2.000000
Val_PSNR: 30.3684
Val_SSIM: 0.844111

Epoch 675:
G_Loss: 0.024999
D_Loss: 2.000000
Val_PSNR: 30.3668
Val_SSIM: 0.843136

Epoch 676:
G_Loss: 0.024997
D_Loss: 2.000000
Val_PSNR: 30.3685
Val_SSIM: 0.842444

Epoch 677:
G_Loss: 0.024996
D_Loss: 2.000000
Val_PSNR: 30.3676
Val_SSIM: 0.842939

Epoch 678:
G_Loss: 0.025006
D_Loss: 2.000000
Val_PSNR: 30.3656
Val_SSIM: 0.844132

Epoch 679:
G_Loss: 0.025008
D_Loss: 2.000000
Val_PSNR: 30.3687
Val_SSIM: 0.843558

Epoch 680:
G_Loss: 0.024999
D_Loss: 2.000000
Val_PSNR: 30.3659
Val_SSIM: 0.843642

Epoch 681:
G_Loss: 0.024994
D_Loss: 2.000000
Val_PSNR: 30.3625
Val_SSIM: 0.844839

Epoch 682:
G_Loss: 0.024993
D_Loss: 2.000000
Val_PSNR: 30.3723
Val_SSIM: 0.844940

Epoch 683:
G_Loss: 0.024994
D_Loss: 2.000000
Val_PSNR: 30.3666
Val_SSIM: 0.843789

Epoch 684:
G_Loss: 0.024997
D_Loss: 2.000000
Val_PSNR: 30.3646
Val_SSIM: 0.842129

Epoch 685:
G_Loss: 0.024995
D_Loss: 2.000000
Val_PSNR: 30.3669
Val_SSIM: 0.844134

Epoch 686:
G_Loss: 0.024993
D_Loss: 2.000000
Val_PSNR: 30.3686
Val_SSIM: 0.844971

Epoch 687:
G_Loss: 0.024992
D_Loss: 2.000000
Val_PSNR: 30.3682
Val_SSIM: 0.841900

Epoch 688:
G_Loss: 0.024992
D_Loss: 2.000000
Val_PSNR: 30.3668
Val_SSIM: 0.844877

Epoch 689:
G_Loss: 0.024992
D_Loss: 2.000000
Val_PSNR: 30.3658
Val_SSIM: 0.844003

Epoch 690:
G_Loss: 0.025001
D_Loss: 2.000000
Val_PSNR: 30.3677
Val_SSIM: 0.844352

Epoch 691:
G_Loss: 0.024994
D_Loss: 2.000000
Val_PSNR: 30.3660
